level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
4,고령화,人口の高齢化。人口高齢化,examples.tl,1,人口統計,한국은 세계에서 가장 빠른 속도로 고령화가 진행되고 있다.,한국은 세계에서 가장 빠른 속도로 고령화가 진행되고 있다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,10,企業戦略,고령화 사회에서는 노인을 위한 산업과 서비스가 성장한다.,고령화 사회에서는 노인을 위한 산업과 서비스가 성장한다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,2,社会的議論,고령화 사회에서는 노인 복지 수요가 급격히 늘어난다.,고령화 사회에서는 노인 복지 수요가 급격히 늘어난다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,3,経済学の講義,고령화로 인해 생산 가능 인구가 줄고 사회 부양 부담이 커진다.,고령화로 인해 생산 가능 인구가 줄고 사회 부양 부담이 커진다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,4,政策分析,고령화 문제에 대응하기 위해 정년 연장 논의가 이루어지고 있다.,고령화 문제에 대응하기 위해 정년 연장 논의가 이루어지고 있다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,5,報道,2025년에는 전체 인구의 20%가 65세 이상이 될 것으로 전망된다.,2025년에는 전체 인구의 20%가 65세 이상이 될 것으로 전망된다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,6,未来予測,고령화 사회에서는 의료 및 돌봄 서비스 수요가 크게 증가한다.,고령화 사회에서는 의료 및 돌봄 서비스 수요가 크게 증가한다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,7,財政論争,고령화로 인한 연금 재정 위기를 해결하기 위한 개혁이 필요하다.,고령화로 인한 연금 재정 위기를 해결하기 위한 개혁이 필요하다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,8,地域問題,농촌 지역에서는 도시보다 고령화가 더 빠르게 진행되고 있다.,농촌 지역에서는 도시보다 고령화가 더 빠르게 진행되고 있다.,,same_as_korean,11
4,고령화,人口の高齢化。人口高齢化,examples.tl,9,社会科の授業,고령화와 저출산이 함께 나타나면 사회 유지가 어려워진다.,고령화와 저출산이 함께 나타나면 사회 유지가 어려워진다.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,example_tl,,인구 통계를 이야기할 때,한국은 빠르게 고령화사회로 진입하고 있어요.,한국은 빠르게 고령화사회로 진입하고 있어요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,1,인구 통계를 이야기할 때,한국은 빠르게 고령화사회로 진입하고 있어요.,한국은 빠르게 고령화사회로 진입하고 있어요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,10,사회 인식을 이야기할 때,고령화사회에서 노인에 대한 긍정적인 사회 인식이 필요해요.,고령화사회에서 노인에 대한 긍정적인 사회 인식이 필요해요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,2,복지 정책을 논의할 때,고령화사회에 대응하기 위한 노인 복지 예산이 증가하고 있어요.,고령화사회에 대응하기 위한 노인 복지 예산이 증가하고 있어요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,3,노동력 부족을 논의할 때,고령화사회는 생산 가능 인구 감소로 노동력 부족 문제를 초래해요.,고령화사회는 생산 가능 인구 감소로 노동력 부족 문제를 초래해요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,4,의료비를 이야기할 때,고령화사회에서는 의료비 지출이 크게 늘어나요.,고령화사회에서는 의료비 지출이 크게 늘어나요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,5,연금 문제를 논의할 때,고령화사회에서 국민연금 재정 지속가능성이 위협받고 있어요.,고령화사회에서 국민연금 재정 지속가능성이 위협받고 있어요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,6,기술 혁신을 이야기할 때,고령화사회 문제를 해결하기 위해 노인 케어 기술이 발전하고 있어요.,고령화사회 문제를 해결하기 위해 노인 케어 기술이 발전하고 있어요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,7,가족 변화를 이야기할 때,고령화사회에서 독거노인 비율이 높아지는 것이 우려돼요.,고령화사회에서 독거노인 비율이 높아지는 것이 우려돼요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,8,경제 성장을 논의할 때,고령화사회는 소비 패턴 변화를 가져와 경제에 영향을 미쳐요.,고령화사회는 소비 패턴 변화를 가져와 경제에 영향을 미쳐요.,,same_as_korean,11
4,고령화사회,高齢化社会、高齢化社会,examples.tl,9,국제 사례를 비교할 때,일본은 이미 초고령화사회를 경험하며 다양한 정책을 시행했어요.,일본은 이미 초고령화사회를 경험하며 다양한 정책을 시행했어요.,,same_as_korean,11
4,고혈압,高血圧、高血圧,example_tl,,診断後,건강검진에서 고혈압 판정을 받고 충격을 받았다.,건강검진에서 고혈압 판정을 받고 충격을 받았다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,1,診断後,건강검진에서 고혈압 판정을 받고 충격을 받았다.,건강검진에서 고혈압 판정을 받고 충격을 받았다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,10,早期発見,고혈압은 증상이 없어 정기 검진을 통해 조기에 발견하는 것이 중요하다.,고혈압은 증상이 없어 정기 검진을 통해 조기에 발견하는 것이 중요하다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,2,生活習慣,짜게 먹는 식습관이 고혈압의 주요 원인 중 하나이다.,짜게 먹는 식습관이 고혈압의 주요 원인 중 하나이다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,3,薬を服用している,고혈압 약은 의사의 지시 없이 임의로 중단해서는 안 된다.,고혈압 약은 의사의 지시 없이 임의로 중단해서는 안 된다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,4,血圧測定,고혈압 환자는 매일 혈압을 측정하고 기록하는 것이 중요하다.,고혈압 환자는 매일 혈압을 측정하고 기록하는 것이 중요하다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,5,危険な合併症,고혈압을 방치하면 뇌졸중이나 심장마비로 이어질 수 있다.,고혈압을 방치하면 뇌졸중이나 심장마비로 이어질 수 있다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,6,運動処方,유산소 운동은 고혈압 조절에 효과적인 비약물 치료법이다.,유산소 운동은 고혈압 조절에 효과적인 비약물 치료법이다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,7,ストレス関連,극심한 스트레스는 일시적으로 혈압을 높여 고혈압 위험을 높인다.,극심한 스트레스는 일시적으로 혈압을 높여 고혈압 위험을 높인다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,8,食事管理,저염 식단은 고혈압 환자에게 권장되는 식이 요법이다.,저염 식단은 고혈압 환자에게 권장되는 식이 요법이다.,,same_as_korean,11
4,고혈압,高血圧、高血圧,examples.tl,9,家族歴,부모 모두 고혈압이 있으면 자녀도 발병 위험이 높다.,부모 모두 고혈압이 있으면 자녀도 발병 위험이 높다.,,same_as_korean,11
4,공공기관,公的機関,example_tl,,行政指導,공공기관은 국민의 세금으로 운영되므로 투명성이 요구된다.,공공기관은 국민의 세금으로 운영되므로 투명성이 요구된다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,1,行政指導,공공기관은 국민의 세금으로 운영되므로 투명성이 요구된다.,공공기관은 국민의 세금으로 운영되므로 투명성이 요구된다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,10,メディア掲載,일부 공공기관은 과도한 복리후생으로 비판을 받고 있다.,일부 공공기관은 과도한 복리후생으로 비판을 받고 있다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,2,就職相談,공공기관에 취직하면 안정적인 직장을 가질 수 있다.,공공기관에 취직하면 안정적인 직장을 가질 수 있다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,3,政策論争,정부는 공공기관의 방만한 경영을 근절하겠다고 발표했다.,정부는 공공기관의 방만한 경영을 근절하겠다고 발표했다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,4,民事訴訟の受付,이 민원은 해당 공공기관에 직접 제출하셔야 합니다.,이 민원은 해당 공공기관에 직접 제출하셔야 합니다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,5,監査報告書,감사원은 주요 공공기관에 대한 특별 감사를 실시했다.,감사원은 주요 공공기관에 대한 특별 감사를 실시했다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,6,教育講演会,공공기관은 공익을 위해 봉사하는 것을 기본 목적으로 한다.,공공기관은 공익을 위해 봉사하는 것을 기본 목적으로 한다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,7,求人情報,올해 공공기관 신규 채용 규모가 대폭 확대될 예정이다.,올해 공공기관 신규 채용 규모가 대폭 확대될 예정이다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,8,国会質問,공공기관의 낙하산 인사 문제가 다시 도마 위에 올랐다.,공공기관의 낙하산 인사 문제가 다시 도마 위에 올랐다.,,same_as_korean,11
4,공공기관,公的機関,examples.tl,9,市民コース,공공기관을 이용할 때는 필요한 서류를 미리 준비하는 것이 좋다.,공공기관을 이용할 때는 필요한 서류를 미리 준비하는 것이 좋다.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,example_tl,,행정을 이야기할 때,시민들은 다양한 공공서비스를 주민센터에서 이용할 수 있어요.,시민들은 다양한 공공서비스를 주민센터에서 이용할 수 있어요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,1,행정을 이야기할 때,시민들은 다양한 공공서비스를 주민센터에서 이용할 수 있어요.,시민들은 다양한 공공서비스를 주민센터에서 이용할 수 있어요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,10,AI 활용을 논의할 때,인공지능을 활용한 공공서비스가 점점 늘어나고 있어요.,인공지능을 활용한 공공서비스가 점점 늘어나고 있어요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,2,디지털화를 논의할 때,공공서비스 디지털화로 행정 처리가 편리해졌어요.,공공서비스 디지털화로 행정 처리가 편리해졌어요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,3,민영화를 논의할 때,일부 공공서비스 민영화가 서비스 질 저하를 가져올 수 있어요.,일부 공공서비스 민영화가 서비스 질 저하를 가져올 수 있어요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,4,접근성을 이야기할 때,모든 시민이 동등하게 공공서비스를 이용할 수 있어야 해요.,모든 시민이 동등하게 공공서비스를 이용할 수 있어야 해요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,5,예산을 논의할 때,공공서비스 예산 삭감이 서비스 질에 영향을 미쳐요.,공공서비스 예산 삭감이 서비스 질에 영향을 미쳐요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,6,교통을 이야기할 때,대중교통은 중요한 공공서비스 중 하나예요.,대중교통은 중요한 공공서비스 중 하나예요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,7,의료를 이야기할 때,의료 공공서비스 강화로 국민 건강이 향상됐어요.,의료 공공서비스 강화로 국민 건강이 향상됐어요.,,same_as_korean,11
4,공공서비스,公共サービス、政府サービス,examples.tl,8,만족도를 이야기할 때,공공서비스 만족도 조사를 통해 서비스 개선점을 찾아요.,공공서비스 만족도 조사를 통해 서비스 개선점을 찾아요.,,same_as_korean,11
